id,name,birth_date,death_date,term,source,image,start_date,end_date,area,faction
1612,"Jean, Jules, Eugène, Marie CHAMANT",1913-11-23,2010-12-22,1,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1612,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1612.jpg,1958-11-30,1962-10-09,Yonne,Indépendants et paysans d'action sociale
1612,"Jean, Jules, Eugène, Marie CHAMANT",1913-11-23,2010-12-22,2,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1612,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1612.jpg,1962-11-18,1967-04-02,Yonne,Républicains indépendants
1612,"Jean, Jules, Eugène, Marie CHAMANT",1913-11-23,2010-12-22,3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1612,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1612.jpg,1967-03-05,1967-05-07,Yonne,Républicains indépendants
1612,"Jean, Jules, Eugène, Marie CHAMANT",1913-11-23,2010-12-22,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1612,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1612.jpg,1968-06-23,1968-08-12,Yonne,Républicains indépendants
1612,"Jean, Jules, Eugène, Marie CHAMANT",1913-11-23,2010-12-22,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1612,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1612.jpg,1973-03-04,1978-04-02,Yonne,Républicains indépendants
2069,"Roger, Albert, Marie CRESPIN",1913-11-14,2008-04-08,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=2069,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/2069.jpg,1971-02-08,1973-04-01,Marne,Union des démocrates pour la République
2069,"Roger, Albert, Marie CRESPIN",1913-11-14,2008-04-08,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=2069,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/2069.jpg,1973-05-06,1978-04-02,Marne,Union des démocrates pour la République
1020,Roland BOUDET,1913-11-09,1993-03-04,1,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1020,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1020.jpg,1958-11-30,1962-10-09,Orne,Union pour la nouvelle République
1020,Roland BOUDET,1913-11-09,1993-03-04,3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1020,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1020.jpg,1967-09-24,1968-05-30,Orne,Progrès et démocratie moderne
1020,Roland BOUDET,1913-11-09,1993-03-04,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1020,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1020.jpg,1968-06-30,1973-04-01,Orne,Progrès et démocratie moderne
1020,Roland BOUDET,1913-11-09,1993-03-04,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1020,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1020.jpg,1973-03-11,1978-04-02,Orne,Réformateurs démocrates sociaux
7259,"Pierre, Joseph, Louis, Léon VITTER",1913-10-29,1995-10-26,1,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7259,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7259.jpg,1958-11-30,1962-10-09,Haute-Saône,Indépendants et paysans d'action sociale
7259,"Pierre, Joseph, Louis, Léon VITTER",1913-10-29,1995-10-26,2,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7259,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7259.jpg,1962-11-18,1967-04-02,Haute-Saône,Républicains indépendants
7259,"Pierre, Joseph, Louis, Léon VITTER",1913-10-29,1995-10-26,3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7259,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7259.jpg,1967-03-12,1968-05-30,Haute-Saône,Républicains indépendants
7259,"Pierre, Joseph, Louis, Léon VITTER",1913-10-29,1995-10-26,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7259,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7259.jpg,1968-06-23,1973-04-01,Haute-Saône,Républicains indépendants
7259,"Pierre, Joseph, Louis, Léon VITTER",1913-10-29,1995-10-26,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7259,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7259.jpg,1973-03-11,1978-04-02,Haute-Saône,Républicains indépendants
1619,Jean CHAMBON,1913-09-07,1979-02-20,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1619,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1619.jpg,1968-06-30,1973-04-01,Pas-de-Calais,Union des démocrates pour la République
1619,Jean CHAMBON,1913-09-07,1979-02-20,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1619,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1619.jpg,1973-03-11,1978-04-02,Pas-de-Calais,Union des démocrates pour la République
3154,Roger FREY,1913-06-11,1997-09-13,2,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3154,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3154.jpg,1962-11-18,1963-01-06,Seine,Union pour la nouvelle République-UDT
3154,Roger FREY,1913-06-11,1997-09-13,3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3154,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3154.jpg,1967-03-12,1967-05-07,Paris,Union démocratique pour la V° République
3154,Roger FREY,1913-06-11,1997-09-13,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3154,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3154.jpg,1968-06-30,1968-08-12,Paris,Union des démocrates pour la République
3154,Roger FREY,1913-06-11,1997-09-13,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3154,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3154.jpg,1973-03-11,1978-04-02,Paris,Union des démocrates pour la République
5678,"Aimé, Benjamin, François PAQUET",1913-05-10,2001-08-20,1,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5678,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5678.jpg,1958-11-30,1962-10-09,Isère,Indépendants et paysans d'action sociale
5678,"Aimé, Benjamin, François PAQUET",1913-05-10,2001-08-20,2,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5678,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5678.jpg,1962-11-25,1967-04-02,Isère,Républicains indépendants
5678,"Aimé, Benjamin, François PAQUET",1913-05-10,2001-08-20,3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5678,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5678.jpg,1967-03-05,1968-05-30,Isère,Républicains indépendants
5678,"Aimé, Benjamin, François PAQUET",1913-05-10,2001-08-20,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5678,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5678.jpg,1968-06-23,1973-04-01,Isère,Républicains indépendants
5678,"Aimé, Benjamin, François PAQUET",1913-05-10,2001-08-20,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5678,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5678.jpg,1973-03-11,1973-05-12,Isère,Républicains indépendants
1081,"Georges, André BOURGEOIS",1913-04-20,1978-08-01,1,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1081,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1081.jpg,1958-11-30,1962-10-09,Haut-Rhin,Union pour la nouvelle République
1081,"Georges, André BOURGEOIS",1913-04-20,1978-08-01,2,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1081,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1081.jpg,1962-11-18,1967-04-02,Haut-Rhin,Union pour la nouvelle République-UDT
1081,"Georges, André BOURGEOIS",1913-04-20,1978-08-01,3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1081,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1081.jpg,1967-03-05,1968-05-30,Haut-Rhin,Union démocratique pour la V° République
1081,"Georges, André BOURGEOIS",1913-04-20,1978-08-01,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1081,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1081.jpg,1968-06-23,1973-04-01,Haut-Rhin,Union des démocrates pour la République
1081,"Georges, André BOURGEOIS",1913-04-20,1978-08-01,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1081,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1081.jpg,1973-03-11,1978-04-02,Haut-Rhin,Union des démocrates pour la République
860,Henri BLARY,1913-04-12,2009-08-26,3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=860,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/860.jpg,1967-03-05,1968-05-30,Nord,Union démocratique pour la V° République
860,Henri BLARY,1913-04-12,2009-08-26,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=860,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/860.jpg,1968-06-23,1973-04-01,Nord,Union des démocrates pour la République
860,Henri BLARY,1913-04-12,2009-08-26,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=860,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/860.jpg,1973-03-11,1978-04-02,Nord,Union des démocrates pour la République
3294,"Pierre, Auguste, Eugène GAUDIN",1913-02-15,1978-01-02,2,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3294,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3294.jpg,1962-11-25,1967-04-02,Var,Socialiste
3294,"Pierre, Auguste, Eugène GAUDIN",1913-02-15,1978-01-02,3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3294,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3294.jpg,1967-03-12,1968-05-30,Var,Fédération de la gauche démocrate et socialiste
3294,"Pierre, Auguste, Eugène GAUDIN",1913-02-15,1978-01-02,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3294,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3294.jpg,1968-06-30,1973-04-01,Var,Fédération de la gauche démocrate et socialiste
3294,"Pierre, Auguste, Eugène GAUDIN",1913-02-15,1978-01-02,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3294,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3294.jpg,1973-03-11,1978-04-02,Var,Parti socialiste et radicaux de gauche
3766,Justin HAUSHERR,1912-11-25,1992-07-10,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3766,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3766.jpg,1973-03-11,1978-04-02,Haut-Rhin,Réformateurs démocrates sociaux
6007,Paul RIVIÈRE,1912-11-22,1998-12-16,2,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=6007,,1962-11-25,1967-04-02,Loire,Union pour la nouvelle République-UDT
6007,Paul RIVIÈRE,1912-11-22,1998-12-16,3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=6007,,1967-03-12,1968-05-30,Loire,Union démocratique pour la V° République
6007,Paul RIVIÈRE,1912-11-22,1998-12-16,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=6007,,1968-06-30,1973-04-01,Loire,Union des démocrates pour la République
6007,Paul RIVIÈRE,1912-11-22,1998-12-16,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=6007,,1973-03-11,1978-04-02,Loire,Union des démocrates pour la République
3368,Claude GERBET,1912-11-06,2003-05-26,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3368,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3368.jpg,1968-06-30,1973-04-01,Eure-et-Loir,Républicains indépendants
3368,Claude GERBET,1912-11-06,2003-05-26,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3368,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3368.jpg,1973-03-11,1978-04-02,Eure-et-Loir,Républicains indépendants
2812,Albert EHM,1912-08-12,1983-10-02,1,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=2812,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/2812.jpg,1958-11-30,1962-10-09,Bas-Rhin,Union pour la nouvelle République
2812,Albert EHM,1912-08-12,1983-10-02,2,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=2812,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/2812.jpg,1962-11-18,1967-04-02,Bas-Rhin,Union pour la nouvelle République-UDT
2812,Albert EHM,1912-08-12,1983-10-02,3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=2812,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/2812.jpg,1967-03-05,1968-05-30,Bas-Rhin,Union démocratique pour la V° République
2812,Albert EHM,1912-08-12,1983-10-02,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=2812,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/2812.jpg,1968-06-23,1973-04-01,Bas-Rhin,Union des démocrates pour la République
2812,Albert EHM,1912-08-12,1983-10-02,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=2812,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/2812.jpg,1973-03-11,1978-04-02,Bas-Rhin,Union des démocrates pour la République
7315,Raymond VALENET,1912-08-06,1978-09-21,2,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7315,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7315.jpg,1962-11-25,1967-04-02,Yvelines,Union pour la nouvelle République-UDT
7315,Raymond VALENET,1912-08-06,1978-09-21,3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7315,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7315.jpg,1967-03-12,1968-05-30,Seine-St-Denis,Union démocratique pour la V° République
7315,Raymond VALENET,1912-08-06,1978-09-21,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7315,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7315.jpg,1968-06-30,1973-04-01,Seine-St-Denis,Union des démocrates pour la République
7315,Raymond VALENET,1912-08-06,1978-09-21,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7315,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7315.jpg,1973-03-11,1978-04-02,Seine-St-Denis,Union des démocrates pour la République
1575,"Paul, Antoine, Joseph CERMOLACCE",1912-07-02,1988-05-15,1,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1575,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1575.jpg,1958-11-30,1962-10-09,Bouches-du-Rhône,Communiste
1575,"Paul, Antoine, Joseph CERMOLACCE",1912-07-02,1988-05-15,2,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1575,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1575.jpg,1962-11-25,1967-04-02,Bouches-du-Rhône,Communiste
1575,"Paul, Antoine, Joseph CERMOLACCE",1912-07-02,1988-05-15,3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1575,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1575.jpg,1967-03-12,1968-05-30,Bouches-du-Rhône,Communiste
1575,"Paul, Antoine, Joseph CERMOLACCE",1912-07-02,1988-05-15,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1575,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1575.jpg,1968-06-30,1973-04-01,Bouches-du-Rhône,Communiste
1575,"Paul, Antoine, Joseph CERMOLACCE",1912-07-02,1988-05-15,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1575,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1575.jpg,1973-03-11,1978-04-02,Bouches-du-Rhône,Communiste
555,Guy BECK,1912-06-09,2005-12-31,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=555,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/555.jpg,1973-03-11,1978-04-02,Creuse,Parti socialiste et radicaux de gauche
7318,Pierre VERTADIER,1912-05-29,1995-04-30,3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7318,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7318.jpg,1967-03-12,1968-05-30,Vienne,Union démocratique pour la V° République
7318,Pierre VERTADIER,1912-05-29,1995-04-30,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7318,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7318.jpg,1968-06-23,1973-04-01,Vienne,Union des démocrates pour la République
7318,Pierre VERTADIER,1912-05-29,1995-04-30,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7318,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7318.jpg,1973-03-11,1973-05-12,Vienne,Union des démocrates pour la République
6270,Francis SANFORD,1912-05-11,1996-12-21,3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=6270,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/6270.jpg,1967-03-19,1968-05-30,Polynésie française,Républicains indépendants
6270,Francis SANFORD,1912-05-11,1996-12-21,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=6270,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/6270.jpg,1968-07-07,1973-04-01,Polynésie française,Progrès et démocratie moderne
6270,Francis SANFORD,1912-05-11,1996-12-21,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=6270,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/6270.jpg,1973-03-18,1976-06-23,Polynésie française,Réformateurs démocrates sociaux
2332,Claude DELORME,1912-05-09,1983-01-27,2,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=2332,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/2332.jpg,1962-11-25,1967-04-02,Basses-Alpes,Socialiste
2332,Claude DELORME,1912-05-09,1983-01-27,3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=2332,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/2332.jpg,1967-03-12,1968-05-30,Basses-Alpes,Fédération de la gauche démocrate et socialiste
2332,Claude DELORME,1912-05-09,1983-01-27,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=2332,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/2332.jpg,1968-06-30,1973-04-01,Basses-Alpes,Fédération de la gauche démocrate et socialiste
2332,Claude DELORME,1912-05-09,1983-01-27,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=2332,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/2332.jpg,1973-03-11,1978-04-02,Basses-Alpes,Parti socialiste et radicaux de gauche
6111,Roger ROUCAUTE,1912-04-20,1991-10-15,2,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=6111,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/6111.jpg,1962-11-25,1967-04-02,Gard,Communiste
6111,Roger ROUCAUTE,1912-04-20,1991-10-15,3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=6111,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/6111.jpg,1967-03-12,1968-05-30,Gard,Communiste
6111,Roger ROUCAUTE,1912-04-20,1991-10-15,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=6111,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/6111.jpg,1968-06-30,1973-04-01,Gard,Communiste
6111,Roger ROUCAUTE,1912-04-20,1991-10-15,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=6111,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/6111.jpg,1973-03-11,1978-04-02,Gard,Communiste
2821,Didier ELOY,1912-03-16,1977-06-30,3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=2821,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/2821.jpg,1967-03-12,1968-05-30,Nord,Communiste
2821,Didier ELOY,1912-03-16,1977-06-30,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=2821,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/2821.jpg,1973-03-11,1977-06-30,Nord,Communiste
2582,Robert DRAPIER,1912-02-25,1978-08-23,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=2582,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/2582.jpg,1973-03-11,1978-04-02,Meurthe-et-Moselle,Non inscrit
4936,Charles MALOUIN,1912-02-15,1979-10-01,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=4936,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/4936.jpg,1973-05-13,1978-04-02,Calvados,Union des démocrates pour la République
7575,Yves LE FOLL,1912-02-07,1998-09-01,3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7575,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7575.jpg,1967-09-24,1968-05-30,Côtes-du-Nord,Fédération de la gauche démocrate et socialiste
7575,Yves LE FOLL,1912-02-07,1998-09-01,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7575,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7575.jpg,1973-03-11,1978-04-02,Côtes-du-Nord,Non inscrit
6892,"Jacques, Emile, Yves SOUSTELLE",1912-02-03,1990-08-06,1,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=6892,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/6892.jpg,1958-11-30,1959-02-08,Rhône,Union pour la nouvelle République
6892,"Jacques, Emile, Yves SOUSTELLE",1912-02-03,1990-08-06,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=6892,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/6892.jpg,1973-03-11,1978-04-02,Rhône,Non inscrit
5227,René MÉTAYER,1912-01-24,1992-08-11,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5227,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5227.jpg,1973-05-13,1978-04-02,Vienne,Union des démocrates pour la République
3073,Christian FOUCHET,1911-11-17,1974-08-11,3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3073,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3073.jpg,1967-03-12,1967-05-07,Meurthe-et-Moselle,Union démocratique pour la V° République
3073,Christian FOUCHET,1911-11-17,1974-08-11,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3073,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3073.jpg,1968-06-30,1973-04-01,Meurthe-et-Moselle,Union des démocrates pour la République - Non inscrit
3073,Christian FOUCHET,1911-11-17,1974-08-11,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3073,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3073.jpg,1973-03-11,1974-08-11,Meurthe-et-Moselle,Non inscrit
7276,Pierre WEBER,1911-09-08,2004-08-17,1,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7276,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7276.jpg,1958-11-30,1962-10-09,Meurthe-et-Moselle,Indépendants et paysans d'action sociale
7276,Pierre WEBER,1911-09-08,2004-08-17,2,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7276,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7276.jpg,1962-11-18,1967-04-02,Meurthe-et-Moselle,Républicains indépendants
7276,Pierre WEBER,1911-09-08,2004-08-17,3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7276,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7276.jpg,1967-03-05,1968-05-30,Meurthe-et-Moselle,Républicains indépendants
7276,Pierre WEBER,1911-09-08,2004-08-17,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7276,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7276.jpg,1968-06-23,1973-04-01,Meurthe-et-Moselle,Républicains indépendants
7276,Pierre WEBER,1911-09-08,2004-08-17,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7276,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7276.jpg,1973-03-11,1978-04-02,Meurthe-et-Moselle,Républicains indépendants
3632,André GUERLIN,1911-07-19,1998-05-19,3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3632,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3632.jpg,1967-03-12,1968-05-30,Hautes-Pyrénées,Fédération de la gauche démocrate et socialiste
3632,André GUERLIN,1911-07-19,1998-05-19,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3632,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3632.jpg,1973-03-11,1978-04-02,Hautes-Pyrénées,Parti socialiste et radicaux de gauche
6361,Gilbert SCHWARTZ,1911-07-11,1993-12-31,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=6361,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/6361.jpg,1973-03-11,1978-04-02,Meurthe-et-Moselle,Communiste
5780,Achille PERETTI,1911-06-13,1983-04-14,14,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5780,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5780.jpg,"","",du 25/06/1969 au 01/04/1976,""
5780,Achille PERETTI,1911-06-13,1983-04-14,1,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5780,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5780.jpg,1958-11-30,1962-10-09,Seine,Union pour la nouvelle République
5780,Achille PERETTI,1911-06-13,1983-04-14,2,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5780,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5780.jpg,1962-11-25,1967-04-02,Paris,Union pour la nouvelle République-UDT
5780,Achille PERETTI,1911-06-13,1983-04-14,3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5780,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5780.jpg,1967-03-12,1968-05-30,Hauts-de-Seine,Union démocratique pour la V° République
5780,Achille PERETTI,1911-06-13,1983-04-14,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5780,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5780.jpg,1968-06-30,1973-04-01,Hauts-de-Seine,Union des démocrates pour la République
5780,Achille PERETTI,1911-06-13,1983-04-14,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5780,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5780.jpg,1973-03-11,1978-04-02,Hauts-de-Seine,Union des démocrates pour la République
