id,name,type,group,area_id,area,gender,image,term,source
589,SEMMOUD MOURAD,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:13,Tlemcen,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/302.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/589-semmoud-mourad
317,SENOUCI AMINE,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:13,Tlemcen,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/278.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/317-senouci-amine
319,SI FODIL MOHAMED,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:29,Mascara,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/280.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/319-si-fodil-mohamed
321,SIA OMAR,National,FRONT NATIONAL DES INDEPENDANTS POUR LA CONCORDE,ocd-division/country:dz/wilayah:3,Laghouat,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/281.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/321-sia-omar
326,SIDI MOUSSA MOHAMED,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:9,Blida,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/282.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/326-sidi-moussa-mohamed
324,SIDI MOUSSA SALIM,National,PARTI DES TRAVAILLEURS,ocd-division/country:dz/wilayah:9,Blida,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/272.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/324-sidi-moussa-salim
360,SIHAMDI KHATIR,National,MOUVEMENT POPULAIRE ALGERIEN,ocd-division/country:dz/wilayah:29,Mascara,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/279.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/360-sihamdi-khatir
362,SISSAOUI HOCINE,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:21,Skikda,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/283.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/362-sissaoui-hocine
366,SLIMANI ABDELKADER,National,MOUVEMENT EL INFITAH,ocd-division/country:dz/wilayah:8,Bechar,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/275.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/366-slimani-abdelkader
367,SNANI MOURAD,National,PARTI DES TRAVAILLEURS,ocd-division/country:dz/wilayah:36,El Taref,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/277.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/367-snani-mourad
369,TABBOU KARIM,National,FRONT DES FORCES SOCIALISTES,ocd-division/country:dz/wilayah:15,Tizi ouzou,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/303.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/369-tabbou-karim
373,TAHAR MISSOUM,National,RASSEMBLEMENT ALGERIEN,ocd-division/country:dz/wilayah:26,Medea,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/305.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/373-tahar-missoum
377,TAIBI MOHAMED,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:31,Oran,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/312.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/377-taibi-mohamed
384,TAZARART KHALED,National,FRONT DES FORCES SOCIALISTES,ocd-division/country:dz/wilayah:6,Bejaia,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/168.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/384-tazarart-khaled
386,TAZIBT RAMDANE,National,PARTI DES TRAVAILLEURS,ocd-division/country:dz/wilayah:16,Alger,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/169.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/386-tazibt-ramdane
388,TEHAMI MOHAMED,National,PARTI DES TRAVAILLEURS,ocd-division/country:dz/wilayah:31,Oran,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/171.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/388-tehami-mohamed
389,TLIBA BAHAEDDINE,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:23,Annaba,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/307.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/389-tliba-bahaeddine
390,TORCHE TOUFIK,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:4,Oum bouaghi,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/310.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/390-torche-toufik
393,TORCHI BOUDJEMIA,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:43,Mila,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/311.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/393-torchi-boudjemia
593,TOU AMAR,Députés nommés au gouvernement,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:22,Sidi Bel Abbes,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/172.jpg,7,http://www.apn.dz/fr/les-membres/deputes-nommes-au-gouvernement/593-tou-amar
394,TOUAHRIA BRAHIM,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:33,Illizi,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/308.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/394-touahria-brahim
397,TOUAHRIA EL MILIANI ABDELBAKI,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:44,Aïn Defla,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/309.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/397-touahria-el-miliani-abdelbaki
403,ZAGAD HABIB,National,MOUVEMENT DES CITOYENS LIBRES,ocd-division/country:dz/wilayah:43,Mila,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/258.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/403-zagad-habib
465,ZAHZOUH LAKHDAR,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:45,Nâama,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/253.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/465-zahzouh-lakhdar
469,ZAIER SAID,National,PARTI DES TRAVAILLEURS,ocd-division/country:dz/wilayah:21,Skikda,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/257.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/469-zaier-said
473,ZARROUG KAMEL,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:12,Tebessa,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/255.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/473-zarroug-kamel
475,ZEAR OCACHA,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:27,Mostaganem,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/260.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/475-zear-ocacha
477,ZEBBAR BERRABAH,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:48,Relizane,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/251.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/477-zebbar-berrabah
479,ZEBIRI ABDELAZIZ,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:34,Bordj Bou Arreridj,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/474.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/479-zebiri-abdelaziz
480,ZEGGADA SALIM,National,INDEPENDANTS,ocd-division/country:dz/wilayah:40,Khenchla,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/259.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/480-zeggada-salim
481,ZEROUAL AHMED,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:4,Oum bouaghi,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/476.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/481-zeroual-ahmed
572,ABDELLAOUI EP CHAHTA BARKAHOUM,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:17,Djelfa,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/463_1.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/572-abdellaoui-ep-chahta-barkahoum
28,ABDELSADEK NEE BELKENNICH SALIMA,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:2,Chlef,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/315.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/28-abdelsadek-nee-belkennich-salima
29,ABDELSADOK NEE BENCHABA DJEMAIA,National,MOUVEMENT POPULAIRE ALGERIEN,ocd-division/country:dz/wilayah:48,Relizane,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/316.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/29-abdelsadok-nee-benchaba-djemaia
32,ABIB ZOHRA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:2,Chlef,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/322.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/32-abib-zohra
33,ABID NEE DOUAIFIA SAMIRA,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:12,Tebessa,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/344.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/33-abid-nee-douaifia-samira
36,ADJLOUT EP AMAROUCHE NABILA,National,FRONT DES FORCES SOCIALISTES,ocd-division/country:dz/wilayah:15,Tizi ouzou,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/327.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/36-adjlout-nabila
37,ADMANE KARIMA,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:16,Alger,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/59.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/37-admane-karima
40,AHMED ZOUAOUI OUADJIRA,National,PARTI NAT. POUR LA SOLIDARITE ET LE DEVELOPPEMENT,ocd-division/country:dz/wilayah:44,Aïn Defla,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/5.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/40-ahmed-zouaoui-ouadjira
47,ALROUSAN NEE BOURENNANE HAIZIA,National,INDEPENDANTS,ocd-division/country:dz/wilayah:34,Bordj Bou Arreridj,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/15.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/47-alrousan-nee-bourennane-haizia
48,AMARA SOUAD,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:23,Annaba,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/342.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/48-amara-souad
49,AMARA VEUVE DJEBLI CHAHRAZED,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:13,Tlemcen,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/9522.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/49-amara-veuve-djebli-chahrazed
52,AMOURI NEE HAMAITI FATMA ZOHRA,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:39,El Oued,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/348.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/52-amouri-nee-hamaiti-fatma-zohra
57,ARIBI EP.TIAB NASSIMA,National,ALLIANCE NATIONALE REPUBLICAINE,ocd-division/country:dz/wilayah:19,Setif,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/331.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/57-aribi-ep-tiab-nassima
58,ARKOUB NEE TOUMI NABILA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:21,Skikda,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/328.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/58-arkoub-nee-toumi-nabila
59,AROUEL LEILA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:24,Guelma,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/329.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/59-arouel-leila
62,AYAD EP.EL MASCRI RATIBA,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:31,Oran,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/351.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/62-ayad-ep-el-mascri-ratiba
65,BABOUCHE NEE FOURAR DALILA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:6,Bejaia,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/9429.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/65-babouche-nee-fourar-dalila
70,BAHLOUL NEE LAOUER HABIBA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:25,Constantine,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/101.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/70-bahloul-nee-laouer-habiba
71,BALIOUZ SALIMA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:7,Biskra,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/63.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/71-baliouz-salima
74,BATOUCHE HAKIMA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:29,Mascara,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/44.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/74-batouche-hakima
75,BECHATA NEE DRISS MESSAOUDA,National,INDEPENDANTS,ocd-division/country:dz/wilayah:5,Batna,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/42.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/75-bechata-nee-driss-messaouda
91,BEKADA ASMAA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:16,Alger,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/45.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/91-bekada-asmaa
96,BEKRAR NEE AOUISSAT FATIHA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:45,Nâama,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/350.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/96-bekrar-nee-aouissat-fatiha
101,BELATOUI ZEHAIRA,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:21,Skikda,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/57.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/101-belatoui-zehaira
107,BELKHODJA NEE BOUYAD-AGHA NAWEL LEILA,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:13,Tlemcen,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/51.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/107-belkhodja-nee-bouyad-agha-nawel-leila
108,BELLA EPOUSE CHIA SOUMIA,National,INDEPENDANTS,ocd-division/country:dz/wilayah:7,Biskra,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/49.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/108-bella-epouse-chia-soumia
111,BEN MOKHTAR FATIHA,National,RASSEMBLEMENT PATRIOTIQUE REPUBLICAIN,ocd-division/country:dz/wilayah:2,Chlef,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/95.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/111-ben-mokhtar-fatiha
113,BEN TLEMSANI NEE SAFAR BATI DJAOUIDA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:26,Medea,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/70.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/113-ben-tlemsani-nee-safar-ba-djaouida
114,BENABID YASMINA,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:19,Setif,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/84.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/114-benabid-yasmina
119,BENAYAD DJAMILA,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:26,Medea,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/88.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/119-benayad-djamila
121,BENAZI NEE BOUDIAF FARIDA,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:28,M'sila,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/85.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/121-benazi-nee-boudiaf-farida
122,BENBESSA RAHIMA,National,PARTI DES TRAVAILLEURS,ocd-division/country:dz/wilayah:16,Alger,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/68.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/122-benbessa-rahima
125,BENDJEDDOU NADIA,National,PARTI DES TRAVAILLEURS,ocd-division/country:dz/wilayah:23,Annaba,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/72.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/125-bendjeddou-nadia
126,BENDJEDOU NASSIMA,National,PARTI DES TRAVAILLEURS,ocd-division/country:dz/wilayah:25,Constantine,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/73.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/126-bendjedou-nassima
130,BENGUESMIA ISMAHANE,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:5,Batna,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/94.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/130-benguesmia-ismahane
132,BENHADOU FATIMA ZOHRA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:17,Djelfa,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/462.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/132-benhadou-fatima-zohra
135,BENKHALAD EP. BIKA AWATIF,National,PARTI EL FEDJR EL JADID,ocd-division/country:dz/wilayah:28,M'sila,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/76.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/135-benkhalad-ep-bika-awatif
137,BENLARBI NEE BENBOULAID NABILA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:5,Batna,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/66.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/137-benlarbi-nee-benboulaid-nabila
142,BENSAAD EP HADJOUDJ ILHEM,Députés décédés,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:17,Djelfa,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/81.jpg,7,http://www.apn.dz/fr/les-membres/deputes-decedes/142-bensaad-ep-hadjoudj-ilhem
143,BENSAHNOUNE NEE SADI FOUZIA,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:16,Alger,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/83.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/143-bensahnoune-nee-sadi-fouzia
146,BENTOURI EPOUSE KIROUANI CHERAZADE,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:16,Alger,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/71.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/146-bentouri-cherazade
147,BENTURKI OUMESSAAD,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:16,Alger,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/69.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/147-benturki-oumessaad
148,BENZENATI KHEIRA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:22,Sidi Bel Abbes,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/80.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/148-benzenati-kheira
150,BEROUMAN SOUAD,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:17,Djelfa,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/448.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/150-berouman-souad
153,BEYAZA EP CHEBLI NABILA,National,MOUVEMENT POPULAIRE ALGERIEN,ocd-division/country:dz/wilayah:23,Annaba,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/148.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/153-beyaza-ep-chebli-nabila
161,BOUBEGHLA NEE CHOUITEM NADIA,National,PARTI DES TRAVAILLEURS,ocd-division/country:dz/wilayah:16,Alger,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/103.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/161-boubeghla-nee-chouitem-nadia
168,BOUCHIBA NEE BENHAMOU ZOHRA,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:48,Relizane,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/143.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/168-bouchiba-nee-benhamou-zohra
170,BOUDAOUD NOURA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:10,Bouira,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/117.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/170-boudaoud-noura
171,BOUDARENE NEE YEFSAH NADIA,National,PARTI DES TRAVAILLEURS,ocd-division/country:dz/wilayah:15,Tizi ouzou,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/9527.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/171-boudarene-nee-yefsah-nadia
174,BOUDIBA LOUIZA,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:12,Tebessa,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/121.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/174-boudiba-louiza
176,BOUDJEMAI FAIZA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:42,Tipaza,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/106.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/176-boudjemai-faiza
178,BOUDJEMLINE NEE HAMIDI FATIMA,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:16,Alger,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/107.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/178-boudjemline-nee-hamidi-fatima
179,BOUDRICHE NACERA,National,PARTI DES TRAVAILLEURS,ocd-division/country:dz/wilayah:9,Blida,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/41.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/179-boudriche-nacera
182,BOUFELFEL NACIRA,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:24,Guelma,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/9529.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/182-boufelfel-nacira
183,BOUGHERARA AMEL,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:43,Mila,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/9531.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/183-bougherara-amel
185,BOUHAMA FAIZA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:18,Jijel,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/109.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/185-bouhama-faiza
186,BOUHDJAR NEE ARAB KARIMA,National,MOUVEMENT POPULAIRE ALGERIEN,ocd-division/country:dz/wilayah:29,Mascara,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/110.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/186-bouhdjar-nee-arab-karima
195,BOUKHRIS YASMINA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:41,Souk Ahrass,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/114.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/195-boukhris-yasmina
196,BOULACHEB NORA,National,PARTI DES TRAVAILLEURS,ocd-division/country:dz/wilayah:21,Skikda,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/160.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/196-boulacheb-nora
199,BOUNADJA KHEIRA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:44,Aïn Defla,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/164.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/199-bounadja-kheira
200,BOUNAR NEE BOUCHEKHOU FATMA ZOHRA,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:18,Jijel,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/163.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/200-bounar-nee-bouchekhou-fatma-zohra
206,BOUREZAK NEE ATROUS FATMA ZOHRA,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:38,Tissemsilt,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/125.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/206-bourezak-nee-atrous-fatma-zohra
209,BOUROUIS NEE OTMANI FATIMA ZOHRA NACIRA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:20,Saida,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/129.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/209-bourouis-nee-otmani-fatima-zohra-nacira
214,BOUSSAHA ABLA,National,PARTI EL KARAMA,ocd-division/country:dz/wilayah:41,Souk Ahrass,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/134.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/214-boussaha-abla
215,BOUSSAHA NEE MAHTALI SAMIRA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:19,Setif,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/133.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/215-boussaha-nee-mahtali-samira
220,BOUZIDI LOUBNA,National,PARTI ENNOUR EL DJAZAIRI,ocd-division/country:dz/wilayah:40,Khenchla,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/132.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/220-bouzidi-loubna
