id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
30,ABDELSADOUK SID AHMED,,,MOUVEMENT POPULAIRE ALGERIEN,mouvement_populaire_algerien,Relizane,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/317.jpg,Homme
31,ABEIRI SID AHMED,,,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,rassemblement_national_democratique,Tindouf,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/3.jpg,Homme
32,ABIB ZOHRA,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Chlef,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/322.jpg,Femme
33,ABID NEE DOUAIFIA SAMIRA,,,ALLIANCE ALGERIE VERTE,alliance_algerie_verte,Tebessa,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/344.jpg,Femme
34,ABIDAT AMAR,,,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,rassemblement_national_democratique,Djelfa,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/323.jpg,Homme
35,ADAMMI MOHAMMED,,,AHD 54,ahd_54,Illizi,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/6.jpg,Homme
36,ADJLOUT EP AMAROUCHE NABILA,,,FRONT DES FORCES SOCIALISTES,front_des_forces_socialistes,Tizi ouzou,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/327.jpg,Femme
37,ADMANE KARIMA,,,ALLIANCE ALGERIE VERTE,alliance_algerie_verte,Alger,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/59.jpg,Femme
38,AGGAB BOUALEM,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Sidi Bel Abbes,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/336.jpg,Homme
39,AGUENINI MESSAOUD,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Blida,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/10.jpg,Homme
40,AHMED ZOUAOUI OUADJIRA,,,PARTI NAT. POUR LA SOLIDARITE ET LE DEVELOPPEMENT,parti_nat._pour_la_solidarite_et_le_developpement,Aïn Defla,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/5.jpg,Femme
